,Anticipated Flood Level,Current Safety Standard,Designed Levees,FINAL TIME,INITIAL TIME,Old Levees,SAVEPER,Safety OL,Safety SL,Standard Levees,TIME,TIME STEP,Time,additional safety from constructing,additional safety from renovating,adjustment time,aging rate,aging time,average safety of old levees,average safety of standard levees,change in safety due to renovation,change in safety of standard levees,constructing rate,construction time,decrease in safety of old levees,design safety standard,design time,designing rate,desired current total safety,desired safety of existing levees,discrepancy in levee length,discrepancy in safety owing to levee length,effect of size of flood,effect on renovation and construction,expected obsolesence,flood height,flood perception time,flooding,fractional change in anticipated flood level,fractional difference,informed opinion adjustment,length of levees,length safety,loss of perceived safety by flooding,minimum length of levees,obsolescence time,obsolesence rate,official current safety,perceived current safety,planning horizon,pulse if flood,renovating rate,renovation standard,renovation time,safety owing to levee quality,size of flood
4.543307086614173,6.969955606672946,7.031462490429793,3325.8182364933277,1,0,2141.4994345561486,0.0078125,4072.064278459824,50175.917017229556,6745.632667729779,4.543307086614173,0.0078125,4.543307086614173,7631.540893570964,3523.15311407484,30,337.281633386489,20,1.9015014492888755,7.438281846751685,907.3883835685829,2508.795850861478,1013.8144296580789,3.2805,162.88257113839296,7.527552055206782,2.5,72.50702325884083,84377.54988515751,62489.53602471798,3112.8678977140717,21888.01386043954,0.0,2.663458279307912,281.00755580245783,10,0.5,0.0,0.0035,0.07055282815661669,0.011705690724727087,8887.132102285928,0.7405943418571607,0.0,12000,25,85.65997738224594,0.7405943418571607,0.38942362011534803,80.52550000000002,0,477.1957359842815,0.2928200000000001,3.5,0.8681130433458712,0
4.551181102362205,6.970147693375473,7.031511003350245,3318.4104770859954,1,0,2139.7252511295383,0.0078125,4083.392447001218,50243.94845750443,6754.710884064923,4.551181102362205,0.0078125,4.551181102362205,7614.752636225171,3519.5273573319573,30,337.73554420324615,20,1.9083723224959086,7.438356625453092,909.7236702174768,2512.1974228752215,1011.5563106495947,3.2805,163.3356978800487,7.527759508845512,2.5,72.3544697529367,84378.13204020294,62541.32555321587,3105.563864805539,21836.80648698706,0.0,2.662905052851715,280.77474745321797,10,0.5,0.0,0.0035,0.07057494545039097,0.011722906224716365,8894.43613519446,0.7412030112662051,0.0,12000,25,85.58901004518152,0.7412030112662051,0.38951582452471417,80.52550000000002,0,476.7013540773185,0.2928200000000001,3.5,0.8686630867501999,0
4.559055118110236,6.970339785367564,7.031559531799809,3311.0192775253336,1,0,2137.9590804072695,0.0078125,4094.725421586601,50311.79263864253,6763.763888906193,4.559055118110236,0.0078125,4.559055118110236,7598.0014486432265,3515.914875174405,30,338.18819444530965,20,1.9152496692343512,7.438431244053781,912.0587005296766,2515.589631932127,1009.3032396053447,3.2805,163.789016863464,7.52796696819697,2.5,72.2037514963257,84378.7143815977,62592.99499431737,3098.2770306865386,21785.71938728034,0.0,2.662351014321626,280.5429905310419,10,0.5,0.0,0.0035,0.07059706088701768,0.011740069438768647,8901.722969313461,0.7418102474427885,0.0,12000,25,85.51836321629078,0.7418102474427885,0.38960816427972905,80.52550000000002,0,476.2087759003688,0.2928200000000001,3.5,0.8692109726522678,0
4.566929133858268,6.970531882648717,7.0316080757756305,3303.644610517418,1,0,2136.2008948259854,0.0078125,4106.063128626373,50379.450052582666,6772.791749063275,4.566929133858268,0.0078125,4.566929133858268,7581.2872712929275,3512.3156203471717,30,338.63958745316376,20,1.922133418524222,7.438505703287053,914.3934560197265,2518.9725026291335,1007.0552082052791,3.2805,164.24252514505494,7.528174433260615,2.5,72.05485098182129,84379.29690930757,62644.54462179742,3091.0073561107383,21734.75228751015,0.0,2.661796166281313,280.3122814190658,10,0.5,0.0,0.0035,0.0706191744667467,0.011757180490144131,8908.992643889262,0.7424160536574385,0.0,12000,25,85.44803579303942,0.7424160536574385,0.3897006389531145,80.52550000000002,0,475.71799501919105,0.2928200000000001,3.5,0.8697567124185078,0
4.574803149606299,6.970723985218433,7.031656635274855,3296.286448705837,1,0,2134.450666917437,0.0078125,4117.405494918806,50446.92119005981,6781.794531180386,4.574803149606299,0.0078125,4.574803149606299,7564.610044491939,3508.729545744254,30,339.0897265590193,20,1.9290234994585946,7.438580003879801,916.7279183076729,2522.3460595029906,1004.8122081102993,3.2805,164.69621979675225,7.528381904035908,2.5,71.90775086680766,84379.87962329826,62695.974708942114,3083.754801902178,21683.904914356146,0.0,2.661240511287736,280.0826165129061,10,0.5,0.0,0.0035,0.07064128618982786,0.011774239501870263,8916.245198097822,0.7430204331748186,0.0,12000,25,85.37802667669749,0.7430204331748186,0.3897932481187107,80.52550000000002,0,475.2290050198789,0.2928200000000001,3.5,0.8703003173375385,0
4.582677165354331,6.970916093076209,7.031705210294628,3288.9447646731796,1,0,2132.70836930817,0.0078125,4128.752447648361,50514.20654060627,6790.772301736443,4.582677165354331,0.0078125,4.582677165354331,7547.969708411199,3505.156604408304,30,339.5386150868222,20,1.9359198412053351,7.43865414655259,919.0620691186357,2525.7103270303137,1002.5742309627129,3.2805,165.15009790593447,7.528589380522306,2.5,71.76243397164309,84380.46252353553,62747.28552854781,3076.5193289553863,21633.17699498772,0.0,2.6606840518911596,279.85399222061807,10,0.5,0.0,0.0035,0.07066339605651065,0.011791246596741483,8923.480671044614,0.7436233892537178,0.0,12000,25,85.3083347723268,0.7436233892537178,0.3898859913514734,80.52550000000002,0,474.7417995088127,0.2928200000000001,3.5,0.8708417986208185,0
4.590551181102362,6.971108206221546,7.031753800832096,3281.619530942513,1,0,2130.973974719208,0.0078125,4140.1039143840235,50581.30659255292,6799.725127045244,4.590551181102362,0.0078125,4.590551181102362,7531.366203078273,3501.5967495302652,30,339.9862563522622,20,1.942822373008827,7.438728132019735,921.3958902823767,2529.0653296276464,1000.3412683866828,3.2805,165.60415657536095,7.52879686271927,2.5,71.61888327813183,84381.04560998514,62798.477352919974,3069.3008982355477,21582.568257065177,0.0,2.6601267906351698,279.6264049626545,10,0.5,0.0,0.0035,0.0706855040670447,0.011808201897318864,8930.699101764452,0.7442249251470376,0.0,12000,25,85.23895898876832,0.7442249251470376,0.38997886822747174,80.52550000000002,0,474.25637211260926,0.2928200000000001,3.5,0.8713811674032975,0
4.5984251968503935,6.971300324653943,7.031802406884407,3274.310719978835,1,0,2129.2474559657426,0.0078125,4151.459823077626,50648.22183303043,6808.653073255649,4.5984251968503935,0.0078125,4.5984251968503935,7514.799468380688,3498.049934449017,30,340.43265366278246,20,1.9497310241916848,7.4388019609893705,923.7293637328714,2532.4110916515215,998.113311988671,3.2805,166.05839292310506,7.529004350626259,2.5,71.47708192795494,84381.62888261289,62849.5504538724,3062.0994707786085,21532.07842874049,0.0,2.6595687300566855,279.3998511718247,10,0.5,0.0,0.0035,0.07070761022167976,0.011825105525929896,8937.900529221391,0.7448250441017826,0.0,12000,25,85.1698982386297,0.7448250441017826,0.39007187832388573,80.52550000000002,0,473.77271647807373,0.2928200000000001,3.5,0.871918434744057,0
4.606299212598425,6.971492448372898,7.031851028448708,3267.018304190516,1,0,2127.5287859568184,0.0078125,4162.8201020622,50714.952747970514,6817.556206351761,4.606299212598425,0.0078125,4.606299212598425,7498.269444069208,3494.516112651022,30,340.87781031758806,20,1.9566457241564632,7.438875634163537,926.0624715078837,2535.747637398526,995.8903533578772,3.2805,166.512804082488,7.529211844242731,2.5,71.33701322115735,84382.2123413845,62900.50510272618,3054.915007691421,21481.707238658313,0.0,2.6590098726859788,279.1743272932537,10,0.5,0.0,0.0035,0.07072971452066519,0.011841957604668156,8945.084992308579,0.7454237493590482,0.0,12000,25,85.10115143827274,0.7454237493590482,0.39016502121900354,80.52550000000002,0,473.29082627215104,0.2928200000000001,3.5,0.8724536116269478,0
4.6141732283464565,6.9716845773779115,7.031899665522147,3259.742255930719,1,0,2125.8179376950234,0.0078125,4174.184680050309,50781.499822107195,6826.434592153117,4.6141732283464565,0.0078125,4.6141732283464565,7481.776069761077,3490.9952377699606,30,341.3217296076558,20,1.9635664023873483,7.438949152238236,928.3951957485365,2539.07499110536,993.6723840666724,3.2805,166.96738720201236,7.5294193435681445,2.5,71.19866061462629,84382.79598626576,62951.34157030893,3047.7474701518604,21431.454415956836,0.0,2.658450221046685,278.949829784341,10,0.5,0.0,0.0035,0.07075181696425055,0.011858758255393086,8952.25252984814,0.7460210441540117,0.0,12000,25,85.03271750780094,0.7460210441540117,0.39025829649221916,80.52550000000002,0,472.81069518187553,0.2928200000000001,3.5,0.8729867089612181,0
4.622047244094488,6.971876711668481,7.031948318101872,3252.482547498804,1,0,2124.114884276178,0.0078125,4185.553486132407,50847.86353897815,6835.288296314872,4.622047244094488,0.0078125,4.622047244094488,7465.319284943238,3487.4872635863817,30,341.76441481574363,20,1.970492988451843,7.43902251590352,930.7275186988888,2542.3931769489077,991.4593956710269,3.2805,167.42213944529627,7.529626848601961,2.5,71.06200772059813,84383.37981722246,63002.0601269538,3040.596819408949,21381.31969026866,0.0,2.6578897776558215,278.7263551147201,10,0.5,0.0,0.0035,0.07077391755268571,0.011875507599729706,8959.40318059105,0.7466169317159209,0.0,12000,25,84.96459537104712,0.7466169317159209,0.3903517037240298,80.52550000000002,0,472.33231691432377,0.2928200000000001,3.5,0.8735177375821387,0
4.6299212598425195,6.972068851244106,7.0319969861850335,3245.2391511417186,1,0,2122.419598889026,0.0078125,4196.926449775194,50914.044380925974,6844.117384328,4.6299212598425195,0.0078125,4.6299212598425195,7448.899028975486,3483.9921440273406,30,342.2058692164,20,1.9774254120024437,7.4390957258435515,933.0594227055117,2545.7022190462985,989.2513797109339,3.2805,167.87705799100772,7.529834359343634,2.5,70.92703830517286,84383.9638342204,63052.66104249877,3033.4630167829746,21331.30279172164,0.0,2.657328545023799,278.50389976621796,10,0.5,0.0,0.0035,0.07079601628621929,0.011892205759068398,8966.536983217025,0.7472114152680854,0.0,12000,25,84.89678395556103,0.7472114152680854,0.3904452424960335,80.52550000000002,0,471.85568519656437,0.2928200000000001,3.5,0.8740467082516195,0
4.637795275590551,6.972260996104284,7.032045669768781,3238.012039055369,1,0,2120.7320548149246,0.0078125,4208.303500819976,50980.04282909958,6852.921921519481,4.637795275590551,0.0078125,4.637795275590551,7432.515241093613,3480.509833166041,30,342.646096075974,20,1.9843636027783023,7.439168782736679,935.3908902170639,2549.0021414549788,987.0483277108273,3.2805,168.33214003279903,7.530041875792627,2.5,70.79373628683881,84384.54803722537,63103.14458628575,3026.3460236655956,21281.40345093962,0.0,2.6567665256544406,278.2824602328144,10,0.5,0.0,0.0035,0.07081811316510124,0.011908852854564684,8973.653976334404,0.7478044980278671,0.0,12000,25,84.82928219259698,0.7478044980278671,0.3905389123909266,80.52550000000002,0,471.3807937756092,0.2928200000000001,3.5,0.8745736316588202,0
4.645669291338582,6.972453146248514,7.032094368850265,3230.8011833859746,1,0,2119.0522254275365,0.0078125,4219.684569481039,51045.8593634555,6861.701973052502,4.645669291338582,0.0078125,4.645669291338582,7416.167860412498,3477.0402852214806,30,343.0850986526251,20,1.991307490606883,7.439241687255502,937.7219037838727,2552.292968172775,984.8502311799953,3.2805,168.78738277924154,7.530249397948396,2.5,70.66208573502742,84385.13242620318,63153.511027159846,3019.2458015199627,21231.621399043335,0.0,2.656203722044994,278.06203302060135,10,0.5,0.0,0.0035,0.0708402081895808,0.011925449007138959,8980.754198480037,0.7483961832066698,0.0,12000,25,84.76208901710146,0.7483961832066698,0.390632712992501,80.52550000000002,0,470.9076364183649,0.2928200000000001,3.5,0.8750985184207573,0
4.653543307086614,6.972645301676296,7.032143083426636,3223.6065562314093,1,0,2117.3800841925236,0.0078125,4231.069586344018,51111.49446275933,6870.4576039266585,4.653543307086614,0.0078125,4.653543307086614,7399.856825929167,3473.583454558088,30,343.52288019633295,20,1.998257005405604,7.439314440066944,940.052446057511,2555.5747231379664,982.6570816129887,3.2805,169.2427834537607,7.530456925810401,2.5,70.5320708686665,84385.71700111963,63203.76063346855,3012.1623118808184,21181.95636765108,0.0,2.655640136686147,277.84261464774295,10,0.5,0.0,0.0035,0.07086230135990715,0.01194199433747632,8987.837688119182,0.7489864740099318,0.0,12000,25,84.69520336770094,0.7489864740099318,0.39072664388564216,80.52550000000002,0,470.43620691158304,0.2928200000000001,3.5,0.8756213790829018,0
4.661417322834645,6.972837462387128,7.032191813495046,3216.4281296425224,1,0,2115.7156046672408,0.0078125,4242.458482364281,51176.94860458708,6879.188878978157,4.661417322834645,0.0078125,4.661417322834645,7383.582076525809,3470.139295685374,30,343.95944394890785,20,2.005212077183471,7.439387041832316,942.3824997903803,2558.847430229354,980.4688704900236,3.2805,169.69833929457124,7.530664459378099,2.5,70.40367605475753,84386.30176194054,63253.893673061044,3005.0955163546023,21132.4080888795,0.0,2.6550757720620437,277.62420164443535,10,0.5,0.0,0.0035,0.07088439267632962,0.011958488966026349,8994.904483645398,0.7495753736371165,0.0,12000,25,84.62862418668963,0.7495753736371165,0.390820704656326,80.52550000000002,0,469.96649906181227,0.2928200000000001,3.5,0.8761422241197733,0
4.669291338582677,6.973029628380507,7.0322405590526476,3209.265875624449,1,0,2114.0587605004293,0.0078125,4253.851188865316,51242.22226532663,6887.895862880022,4.669291338582677,0.0078125,4.669291338582677,7367.343550972772,3466.7077632575624,30,344.3947931440011,20,2.0121726360427017,7.439459493207382,944.7120478352907,2562.1111132663314,978.2855892773812,3.2805,170.15404755461262,7.530871998650948,2.5,70.2768858069592,84386.88670863178,63303.9104132875,2998.0453766195496,21082.976295344266,0.0,2.6545106306502984,277.4067905528663,10,0.5,0.0,0.0035,0.07090648213909706,0.011974933013002908,9001.95462338045,0.7501628852817042,0.0,12000,25,84.56235042001717,0.7501628852817042,0.3909148948916169,80.52550000000002,0,469.49850669534817,0.2928200000000001,3.5,0.8766610639355276,0
4.677165354330708,6.973221799655932,7.032289320096593,3202.119766137901,1,0,2112.4095254319122,0.0078125,4265.247637537121,51307.31592017915,6896.5786201423025,4.677165354330708,0.0078125,4.677165354330708,7351.141187931512,3463.2888120732387,30,344.8289310071151,20,2.0191386121803396,7.4395317948424236,947.0410731450455,2565.365796008957,976.1072294278009,3.2805,170.60990550148486,7.531079543628407,2.5,70.15168478418856,84387.47184115912,63353.81112099836,2991.0118544257857,21033.66072016076,0.0,2.653944714922011,277.1903779271755,10,0.5,0.0,0.0035,0.07092856974845893,0.011991326598383993,9008.988145574214,0.7507490121311846,0.0,12000,25,84.49638101727649,0.7507490121311846,0.39100921417966483,80.52550000000002,0,469.0322236581846,0.2928200000000001,3.5,0.8771779088645382,0
4.68503937007874,6.973413976212902,7.032338096624037,3194.9897731004435,1,0,2110.767873292291,0.0078125,4276.647760434603,51372.23004316059,6905.237215112285,4.68503937007874,0.0078125,4.68503937007874,7334.974925957506,3459.8823970749904,30,345.2618607556143,20,2.0261099358898518,7.43960394738231,949.3695587720233,2568.61150215803,973.9337823808698,3.2805,171.0659104173841,7.531287094309935,2.5,70.02805778924106,84388.05715948844,63403.596062543664,2983.994911595424,20984.461096944775,0.0,2.6533780273417813,276.9749603334144,10,0.5,0.0,0.0035,0.07095065550466417,0.012007669841911496,9016.005088404576,0.751333757367048,0.0,12000,25,84.43071493169164,0.751333757367048,0.3911036621097031,80.52550000000002,0,468.5676438159648,0.2928200000000001,3.5,0.8776927691719736,0
4.692913385826771,6.973606158050915,7.032386888632132,3187.875868387757,1,0,2109.1337780026424,0.0078125,4288.051489975983,51436.96510710313,6913.871711974706,4.692913385826771,0.0078125,4.692913385826771,7318.844703503133,3456.4884733490503,30,345.6935855987353,20,2.033086537562726,7.4396759514665565,951.6974878677669,2571.8482553551567,971.765239563407,3.2805,171.52205959903932,7.531494650694988,2.5,69.90598976741329,84388.64266358559,63453.26550377246,2976.9945100226505,20935.377159813124,0.0,2.6528105703677256,276.76053434950677,10,0.5,0.0,0.0035,0.07097273940796184,0.01202396286309111,9023.00548997735,0.7519171241647791,0.0,12000,25,84.3653511201057,0.7519171241647791,0.39119823827204575,80.52550000000002,0,468.1047610539326,0.2928200000000001,3.5,0.8782056550543662,0
4.700787401574803,6.9737983451694685,7.032435696118033,3180.7780238348832,1,0,2107.5072135742166,0.0078125,4299.458758941204,51501.5215836567,6922.482174751967,4.700787401574803,0.0078125,4.700787401574803,7302.750458920535,3453.106996124936,30,346.12410873759836,20,2.0400683476900454,7.439747807729386,954.0248436825653,2575.076079182835,969.601592389844,3.2805,171.97835035764814,7.531702212783027,2.5,69.78546580515251,84389.2283534164,63502.81971003209,2970.010611673817,20886.408643384304,0.0,2.6522423464514895,276.5470965652087,10,0.5,0.0,0.0035,0.07099482145860124,0.012040205781192118,9029.989388326183,0.7524991156938486,0.0,12000,25,84.30028854296866,0.7524991156938486,0.3912929422580851,80.52550000000002,0,467.64356927688266,0.2928200000000001,3.5,0.8787165766401793,0
4.708661417322834,6.973990537568061,7.032484519078895,3173.696211237458,1,0,2105.8881541081346,0.0078125,4310.869500470349,51565.899943290475,6931.068667304355,4.708661417322834,0.0078125,4.708661417322834,7286.6921304644075,3449.737920775092,30,346.55343336521776,20,2.0470552968640665,7.439819516799794,956.3516095650454,2578.294997164524,967.4428322625996,3.2805,172.43478001881394,7.531909780573506,2.5,69.66647112869813,84389.81422894674,63552.25894616774,2963.0431785875116,20837.555282778998,0.0,2.6516733580382654,276.3346435820694,10,0.5,0.0,0.0035,0.07101690165683086,0.012056398715247277,9036.956821412488,0.7530797351177074,0.0,12000,25,84.23552616432538,0.7530797351177074,0.3913877736602891,80.52550000000002,0,467.184062409112,0.2928200000000001,3.5,0.8792255439903642,0
4.716535433070866,6.974182735246191,7.032533357511873,3166.630402352924,1,0,2104.2765737950895,0.0078125,4322.283648062058,51630.10065529444,6939.63125333026,4.716535433070866,0.0078125,4.716535433070866,7270.669656294803,3446.3812028145394,30,346.981562666513,20,2.054047315779772,7.439891079301608,958.6777689617594,2581.5050327647223,965.2889505724506,3.2805,172.89134592248234,7.532117354065886,2.5,69.54899110276537,84390.40029014248,63601.583476521744,2956.0921728746507,20788.816813620735,0.0,2.651103607566806,276.12317201339164,10,0.5,0.0,0.0035,0.07103898000289997,0.012072541784052671,9043.90782712535,0.7536589855937791,0.0,12000,25,84.17106295180358,0.7536589855937791,0.39148273207219897,80.52550000000002,0,466.7262343943715,0.2928200000000001,3.5,0.8797325670989165,0
4.724409448818898,6.974374938203356,7.032582211414124,3159.5805689017375,1,0,2102.672446915045,0.0078125,4333.701135571963,51694.124187780915,6948.169996366403,4.724409448818898,0.0078125,4.724409448818898,7254.682974479862,3443.0367979005023,30,347.40849981832014,20,2.061044335236424,7.439962495853547,961.0033054167736,2584.706209389046,963.1399386988988,3.2805,173.34804542287853,7.532324933259625,2.5,69.43301122921874,84390.98653696949,63650.79356493306,2949.157556718552,20740.192972036428,0.0,2.6505330974694394,275.91267848419216,10,0.5,0.0,0.0035,0.07106105649705756,0.012088635106167573,9050.842443281448,0.754236870273454,0.0,12000,25,84.10689787660179,0.754236870273454,0.39157781708842676,80.52550000000002,0,466.2700791958152,0.2928200000000001,3.5,0.8802376558934235,0
4.73228346456693,6.974567146439054,7.032631080782805,3152.546682568553,1,0,2101.0757478369383,0.0078125,4345.121897211113,51757.97100768612,6956.684959788054,4.73228346456693,0.0078125,4.73228346456693,7238.732022998538,3439.7046618320683,30,347.8342479894027,20,2.0680462861391002,7.440033767069281,963.3282025712624,2587.898550384306,960.9957880105328,3.2805,173.8048758884445,7.532532518154179,2.5,69.31851714576929,84391.57296939366,63699.88947473677,2942.2392923750085,20691.683494656892,0.0,2.649961830172084,275.70315963116303,10,0.5,0.0,0.0035,0.0710831311395521,0.012104678799914333,9057.760707624991,0.7548133923020827,0.0,12000,25,84.04302991347753,0.7548133923020827,0.39167302830465267,80.52550000000002,0,465.8155907959535,0.2928200000000001,3.5,0.880740820235608,0
4.740157480314961,6.974759359952783,7.032679965615072,3145.5287150033973,1,0,2099.4864510183797,0.0078125,4356.545867544415,51821.64158077179,6965.176206809265,4.740157480314961,0.0078125,4.740157480314961,7222.816739743274,3436.384750549814,30,348.25881034046324,20,2.0750530995002245,7.440104893557488,965.6524441630977,2591.0820790385897,958.8564898653856,3.2805,174.26183470177662,7.532740108749006,2.5,69.20549462467655,84392.15958738087,63748.87146876355,2935.3373421723554,20643.288118617318,0.0,2.6493898080942633,275.49461210263183,10,0.5,0.0,0.0035,0.07110520393063254,0.012120672983378255,9064.662657827645,0.7553885548189704,0.0,12000,25,83.9794580407352,0.7553885548189704,0.39176836531762277,80.52550000000002,0,465.36276319660186,0.2928200000000001,3.5,0.8812420699218665,0
4.748031496062993,6.97495157874404,7.032728865908084,3138.5266378228284,1,0,2097.904531005358,0.0078125,4367.972981489085,51885.136371626766,6973.643800483099,4.748031496062993,0.0078125,4.748031496062993,7206.937062522655,3433.0770201354576,30,348.6821900241549,20,2.0820647064410815,7.4401758759219145,967.9760140264456,2594.2568185813384,956.7220356112874,3.2805,174.71891925956342,7.532947705043564,2.5,69.09392957147494,84392.74639089701,63797.73980933919,2928.451668511543,20595.006581557824,0.0,2.648817033649123,275.28703255852304,10,0.5,0.0,0.0035,0.07112727487054771,0.012136617774407504,9071.548331488457,0.7559623609573713,0.0,12000,25,83.91618124021431,0.7559623609573713,0.3918638277251462,80.52550000000002,0,464.91159041883384,0.2928200000000001,3.5,0.8817414146838021,0
4.755905511811024,6.975143802812323,7.032777781659,3131.5404226110813,1,0,2096.3299624319416,0.0078125,4379.403174313088,51948.45584366859,6982.08780370186,4.755905511811024,0.0078125,4.755905511811024,7191.092929064023,3429.7814268114976,30,349.104390185093,20,2.089081038193322,7.440246714761427,970.2988960913582,2597.4227921834295,954.5924165862159,3.2805,175.17612697252352,7.53315530703731,2.5,68.9838080237009,84393.333379908,63846.494758284134,2921.5822338661983,20546.83862162387,0.0,2.6482435092434415,275.0804176703194,10,0.5,0.0,0.0035,0.07114934395954614,0.012152513290613011,9078.417766133802,0.7565348138444834,0.0,12000,25,83.85319849727766,0.7565348138444834,0.39195941512609306,80.52550000000002,0,464.46206650293067,0.2928200000000001,3.5,0.8822388641887516,0
4.7637795275590555,6.975336032157131,7.032826712864979,3124.5700409211977,1,0,2094.7627200199845,0.0078125,4390.836381633601,52011.600459145186,6990.508279197328,4.7637795275590555,0.0078125,4.7637795275590555,7175.28427701607,3426.4979269408555,30,349.5254139598664,20,2.0961020261004606,7.440317410670075,972.621074383372,2600.580022957259,952.4676241186397,3.2805,175.63345526534408,7.533362914729702,2.5,68.87511614964066,84393.92055437974,63895.13657691301,2914.729000782687,20498.783977466726,0.0,2.647669237277651,274.8747641210224,10,0.5,0.0,0.0035,0.0711714111978765,0.012168359649368375,9085.270999217313,0.7571059166014428,0.0,12000,25,83.79050880079939,0.7571059166014428,0.39205512712039153,80.52550000000002,0,464.0141855083331,0.2928200000000001,3.5,0.8827344280403098,0
4.771653543307087,6.975528266777959,7.032875659523179,3117.615464276145,1,0,2093.2027785788323,0.0078125,4402.272539415475,52074.570679136465,6998.905289540995,4.771653543307087,0.0078125,4.771653543307087,7159.511043951387,3423.2264770265183,30,349.94526447704976,20,2.1031276016193576,7.440387964237138,974.942533023104,2603.7285339568234,950.3476495278601,3.2805,176.090901576619,7.533570528120196,2.5,68.7678402470853,84394.50791427815,63943.665526034245,2907.8919318801727,20450.842388243902,0.0,2.647094220145846,274.67006860511435,10,0.5,0.0,0.0035,0.07119347658578729,0.012184156967809775,9092.108068119827,0.7576756723433189,0.0,12000,25,83.72811114315328,0.7576756723433189,0.39215096330902566,80.52550000000002,0,463.5679415135923,0.2928200000000001,3.5,0.8832281157788454,0
4.7795275590551185,6.975720506674306,7.032924621630762,3110.67666416992,1,0,2091.650113005026,0.0078125,4413.711583969697,52137.36696355602,7007.2788971443015,4.7795275590551185,0.0078125,4.7795275590551185,7143.773167369,3419.9670337111793,30,350.3639448572151,20,2.110157696321694,7.4404583760471885,977.2632562258493,2606.868348177801,948.2324841243469,3.2805,176.54846335878787,7.533778147208251,2.5,68.66196674209809,84395.09545956914,63992.08186594963,2901.070989850672,20403.01359361952,0.0,2.646518460235803,274.4663278285195,10,0.5,0.0,0.0035,0.07121554012352727,0.01219990536283593,9098.929010149328,0.7582440841791107,0.0,12000,25,83.66600452020104,0.7582440841791107,0.3922469232940328,80.52550000000002,0,463.1233286163203,0.2928200000000001,3.5,0.8837199368820147,0
4.78740157480315,6.975912751845669,7.032973599184889,3103.7536120686395,1,0,2090.1046982820103,0.0078125,4425.153451951869,52199.98977115281,7015.6291642588785,4.78740157480315,0.0078125,4.78740157480315,7128.07058469685,3416.7195537768844,30,350.7814582129439,20,2.117192241895434,7.440528646680137,979.5832283011829,2609.9994885576402,946.1221192100716,3.2805,177.00613807807477,7.533985771993324,2.5,68.55748218780197,84395.68319021867,64040.38585645392,2894.2661374591116,20355.297333764756,0.0,2.6459419599289933,274.2635385085654,10,0.5,0.0,0.0035,0.07123760181134492,0.012215604951107985,9105.733862540888,0.7588111552117407,0.0,12000,25,83.6041879312804,0.7588111552117407,0.39234300667850114,80.52550000000002,0,462.6803409331421,0.2928200000000001,3.5,0.8842099007652694,0
4.7952755905511815,6.976105002291547,7.033022592182721,3096.8462794116163,1,0,2088.566509479841,0.0078125,4436.598080360685,52262.439559512815,7023.956152976787,4.7952755905511815,0.0078125,4.7952755905511815,7112.40323329427,3413.4839941446694,30,351.19780764883933,20,2.1242311701462757,7.4405987767112896,981.9024336525574,2613.1219779756407,944.0165460788344,3.2805,177.4639232144274,7.534193402474871,2.5,68.45437326316555,84396.27110619265,64088.57775683451,2887.4773375433724,20307.693349358153,0.0,2.6453647216005978,274.0616973739447,10,0.5,0.0,0.0035,0.07125966164948859,0.01223125584904951,9112.522662456628,0.7593768885380523,0.0,12000,25,83.54266037919363,0.7593768885380523,0.39243921306656704,80.52550000000002,0,462.2389725996456,0.2928200000000001,3.5,0.8846980167823592,0
4.803149606299213,6.976297258011435,7.033071600621421,3089.9546376124254,1,0,2087.035521754894,0.0078125,4448.045406536415,52324.71678506081,7032.259925230766,4.803149606299213,0.0078125,4.803149606299213,7096.771050454414,3410.2603118742086,30,351.61299626153834,20,2.1312744129990917,7.4406687667114,984.2208567769081,2616.2358392530405,941.9157560165905,3.2805,177.9218162614566,7.534401038652351,2.5,68.35262677180984,84396.85920745705,64136.657825871065,2880.7045530143405,20260.201381585983,0.0,2.644786747619524,273.8608011646772,10,0.5,0.0,0.0035,0.07128171963820672,0.012246858172846408,9119.29544698566,0.7599412872488049,0.0,12000,25,83.48142087019576,0.7599412872488049,0.3925355420634127,80.52550000000002,0,461.79921777033394,0.2928200000000001,3.5,0.8851842942258299,0
4.811023622047244,6.976489519004831,7.0331206244981495,3083.078658059955,1,0,2085.511710349574,0.0078125,4459.495368159394,52386.82190306204,7040.540542794475,4.811023622047244,0.0078125,4.811023622047244,7081.173973406669,3407.0484641634516,30,352.02702713972377,20,2.1383219024993596,7.440738617246721,986.5384822642533,2619.3410951531023,939.8197403017696,3.2805,178.37981472637577,7.534608680525218,2.5,68.25222964082323,84397.44749397779,64184.62632183522,2873.9477468559508,20212.821172142572,0.0,2.644208040348418,273.66084663207107,10,0.5,0.0,0.0035,0.07130377577774763,0.0122624120384469,9126.05225314405,0.7605043544286707,0.0,12000,25,83.42046841398296,0.7605043544286707,0.3926319932752637,80.52550000000002,0,461.3610706185753,0.2928200000000001,3.5,0.8856687423275168,0
